[[0, -0.0002736674, -0.2778166, 2.919459, 1], [1, 0.0009201657, 0.007450171, 2.951616, 1], [2, 0.003151616, 0.2855239, 2.972889, 1], [3, 0.001553027, 0.413572, 2.956473, 1], [4, -0.1715479, 0.18824, 2.95147, 1], [5, -0.2320002, -0.0228456, 2.92989, 1], [6, -0.165488, -0.1226178, 2.736998, 1], [7, -0.122483, -0.1552673, 2.654657, 1], [8, 0.1694853, 0.198425, 2.964869, 1], [9, 0.2036794, -0.01415209, 2.903306, 1], [10, 0.1371356, -0.1540588, 2.737215, 1], [11, 0.1810418, -0.18831, 2.619127, 1], [12, -0.08829436, -0.2749691, 2.878444, 1], [13, -0.1296371, -0.2517404, 2.554163, 1], [14, -0.1229838, -0.6070198, 2.638635, 1], [15, -0.1172861, -0.6590776, 2.500787, 1], [16, 0.08780116, -0.2734506, 2.886347, 1], [17, 0.1906138, -0.2379297, 2.578916, 1], [18, 0.1309866, -0.5860543, 2.671597, 1], [19, 0.1333121, -0.6384717, 2.533674, 1], [20, 0.002567829, 0.2168738, 2.969959, 1], [21, -0.1094935, -0.1945557, 2.588608, 1], [22, -0.1504726, -0.1635177, 2.61375, 1], [23, 0.2026222, -0.2236686, 2.563415, 1], [24, 0.2332145, -0.1608333, 2.585381, 1]]
[[0, -0.002820709, -0.2825709, 2.919631, 1], [1, 0.001469575, 0.007467252, 2.9497, 1], [2, 0.00576131, 0.2897357, 2.966388, 1], [3, 0.003313624, 0.42002, 2.955886, 1], [4, -0.1671469, 0.1867874, 2.951448, 1], [5, -0.228993, -0.02383389, 2.927851, 1], [6, -0.1598103, -0.12638, 2.737487, 1], [7, -0.1178058, -0.1464125, 2.676677, 1], [8, 0.150495, 0.1822783, 2.920613, 1], [9, 0.2098637, -0.02912428, 2.897467, 1], [10, 0.1624986, 0.2063318, 2.821208, 1], [11, 0.1439068, 0.2419668, 2.861717, 1], [12, -0.09177577, -0.2795779, 2.881214, 1], [13, -0.1274727, -0.2526452, 2.556465, 1], [14, -0.1188358, -0.6073691, 2.642724, 1], [15, -0.1277137, -0.6591135, 2.505244, 1], [16, 0.08618513, -0.2791181, 2.884254, 1], [17, 0.1908378, -0.273107, 2.575615, 1], [18, 0.1335053, -0.6204645, 2.671234, 1], [19, 0.1212843, -0.6721289, 2.533781, 1], [20, 0.004633275, 0.2201367, 2.964614, 1], [21, -0.1095085, -0.1828381, 2.604744, 1], [22, -0.1608422, -0.1496977, 2.641905, 1], [23, 0.1241472, 0.3085775, 2.877477, 1], [24, 0.1075532, 0.2144149, 2.896943, 1]]
[[0, -0.002861233, -0.282726, 2.919657, 1], [1, 0.001442289, 0.007405646, 2.949659, 1], [2, 0.00572392, 0.2897623, 2.96628, 1], [3, 0.003167357, 0.420164, 2.955941, 1], [4, -0.1671703, 0.1865711, 2.951389, 1], [5, -0.2291861, -0.02399998, 2.927868, 1], [6, -0.1575096, -0.1273014, 2.738897, 1], [7, -0.1169011, -0.1445939, 2.681446, 1], [8, 0.1505092, 0.182255, 2.920604, 1], [9, 0.2100789, -0.02908331, 2.897207, 1], [10, 0.1447664, 0.2491557, 2.849042, 1], [11, 0.1168516, 0.275425, 2.885996, 1], [12, -0.09185608, -0.2797509, 2.881315, 1], [13, -0.127517, -0.252669, 2.556574, 1], [14, -0.1188478, -0.6074311, 2.642697, 1], [15, -0.1277204, -0.6591686, 2.505216, 1], [16, 0.0861773, -0.2792113, 2.884221, 1], [17, 0.1908943, -0.272997, 2.575608, 1], [18, 0.1325082, -0.6188671, 2.675251, 1], [19, 0.1203076, -0.6705568, 2.537789, 1], [20, 0.004605147, 0.2201353, 2.964535, 1], [21, -0.1057745, -0.1769255, 2.612858, 1], [22, -0.1676022, -0.1158569, 2.705, 1], [23, 0.06729623, 0.3927198, 2.88844, 1], [24, 0.07206731, 0.2706272, 2.920375, 1]]
[[0, -0.002868154, -0.2827275, 2.919665, 1], [1, 0.001333905, 0.007436156, 2.94971, 1], [2, 0.005337468, 0.2899809, 2.966453, 1], [3, 0.003211694, 0.4204686, 2.956085, 1], [4, -0.1674683, 0.1871074, 2.947681, 1], [5, -0.229129, -0.02364504, 2.928207, 1], [6, -0.1572031, -0.1280463, 2.739971, 1], [7, -0.1171378, -0.1438147, 2.684285, 1], [8, 0.1505076, 0.1823395, 2.92063, 1], [9, 0.2091508, -0.02928466, 2.898114, 1], [10, 0.1440664, 0.2459022, 2.85063, 1], [11, 0.1149439, 0.277387, 2.887317, 1], [12, -0.0919247, -0.2797561, 2.881405, 1], [13, -0.1274102, -0.2519743, 2.5567, 1], [14, -0.1208351, -0.6060793, 2.645232, 1], [15, -0.128313, -0.6578561, 2.507625, 1], [16, 0.08619032, -0.2791979, 2.884202, 1], [17, 0.1908816, -0.2727186, 2.575583, 1], [18, 0.1320657, -0.6187462, 2.674545, 1], [19, 0.1212401, -0.67045, 2.53696, 1], [20, 0.004315484, 0.2202848, 2.964665, 1], [21, -0.1083108, -0.1780754, 2.609824, 1], [22, -0.17003, -0.1225364, 2.708658, 1], [23, 0.06396476, 0.3742513, 2.87905, 1], [24, 0.06717807, 0.2646981, 2.914305, 1]]
[[0, -0.002966214, -0.2828749, 2.919673, 1], [1, 0.001323611, 0.007366974, 2.949702, 1], [2, 0.005368098, 0.2899694, 2.966444, 1], [3, 0.003237945, 0.4204255, 2.956076, 1], [4, -0.1672734, 0.1872431, 2.948193, 1], [5, -0.2291277, -0.02344592, 2.92802, 1], [6, -0.158831, -0.1259206, 2.738039, 1], [7, -0.1172998, -0.1438096, 2.68147, 1], [8, 0.1505298, 0.1821401, 2.92054, 1], [9, 0.2093274, -0.02943262, 2.897731, 1], [10, 0.1402547, 0.2561744, 2.858059, 1], [11, 0.0914575, 0.3242226, 2.885619, 1], [12, -0.09202953, -0.2798409, 2.88148, 1], [13, -0.1270995, -0.2522201, 2.556711, 1], [14, -0.1199438, -0.6062024, 2.645621, 1], [15, -0.1276292, -0.6579756, 2.50803, 1], [16, 0.08610208, -0.2793811, 2.884118, 1], [17, 0.1909579, -0.272737, 2.575563, 1], [18, 0.1311485, -0.6179479, 2.676467, 1], [19, 0.1201405, -0.669664, 2.538895, 1], [20, 0.004336303, 0.2202647, 2.964658, 1], [21, -0.1079919, -0.1807264, 2.609141, 1], [22, -0.1609223, -0.1379275, 2.659227, 1], [23, 0.05787982, 0.4208571, 2.85992, 1], [24, 0.06591901, 0.2999023, 2.911313, 1]]
[[0, -0.003038482, -0.283075, 2.919683, 1], [1, 0.001454931, 0.007059864, 2.949687, 1], [2, 0.005875177, 0.2895524, 2.966407, 1], [3, 0.003259376, 0.4204497, 2.956068, 1], [4, -0.1669173, 0.1873545, 2.948665, 1], [5, -0.2293108, -0.0231675, 2.928027, 1], [6, -0.1595298, -0.123602, 2.736709, 1], [7, -0.1191583, -0.1442939, 2.677651, 1], [8, 0.1505067, 0.1821182, 2.920434, 1], [9, 0.2093817, -0.02941504, 2.896916, 1], [10, 0.1400367, 0.2562098, 2.858105, 1], [11, 0.09949428, 0.3202637, 2.883661, 1], [12, -0.09208912, -0.2799987, 2.881505, 1], [13, -0.1272858, -0.2524367, 2.556747, 1], [14, -0.1219812, -0.6064489, 2.645646, 1], [15, -0.1298471, -0.6582184, 2.508076, 1], [16, 0.08603536, -0.2795471, 2.884101, 1], [17, 0.1908957, -0.2727673, 2.575549, 1], [18, 0.1309808, -0.618739, 2.674124, 1], [19, 0.1197662, -0.6704375, 2.536576, 1], [20, 0.004733352, 0.2198734, 2.964627, 1], [21, -0.1102594, -0.1808428, 2.606093, 1], [22, -0.1577163, -0.1671634, 2.611818, 1], [23, 0.05782834, 0.4149649, 2.864139, 1], [24, 0.06596215, 0.306512, 2.912938, 1]]
[[0, -0.003058896, -0.2831632, 2.919686, 1], [1, 0.001452429, 0.006974325, 2.949679, 1], [2, 0.005883542, 0.2895193, 2.966399, 1], [3, 0.003276573, 0.4203509, 2.956056, 1], [4, -0.166925, 0.1871026, 2.949024, 1], [5, -0.2294315, -0.02338083, 2.928213, 1], [6, -0.1595268, -0.1256212, 2.73795, 1], [7, -0.1180257, -0.1446479, 2.682898, 1], [8, 0.1505246, 0.1821484, 2.920096, 1], [9, 0.2086751, -0.02954257, 2.895011, 1], [10, 0.1764159, 0.1308426, 2.842251, 1], [11, 0.1480125, 0.2004321, 2.84835, 1], [12, -0.09210333, -0.2800819, 2.881529, 1], [13, -0.1273929, -0.2524416, 2.556789, 1], [14, -0.1219567, -0.6065379, 2.645397, 1], [15, -0.1300905, -0.6583027, 2.507851, 1], [16, 0.08601554, -0.279603, 2.884083, 1], [17, 0.1910849, -0.2730576, 2.575608, 1], [18, 0.1304387, -0.619093, 2.673608, 1], [19, 0.1189632, -0.6707826, 2.536084, 1], [20, 0.004741782, 0.2198275, 2.964618, 1], [21, -0.1082408, -0.1789585, 2.611487, 1], [22, -0.1644046, -0.1221576, 2.689438, 1], [23, 0.1468142, 0.2801526, 2.833483, 1], [24, 0.1059023, 0.1897678, 2.885318, 1]]
[[0, -0.003080399, -0.283183, 2.919684, 1], [1, 0.001455555, 0.006940912, 2.949672, 1], [2, 0.00591564, 0.2894905, 2.966391, 1], [3, 0.003468416, 0.4204413, 2.956038, 1], [4, -0.1666883, 0.1871837, 2.949334, 1], [5, -0.2294715, -0.02321025, 2.928105, 1], [6, -0.1588601, -0.1257405, 2.738276, 1], [7, -0.1186308, -0.1454455, 2.679886, 1], [8, 0.1508522, 0.1821084, 2.919149, 1], [9, 0.2080528, -0.02987999, 2.895111, 1], [10, 0.1748339, 0.1312679, 2.840575, 1], [11, 0.1479032, 0.2013878, 2.840166, 1], [12, -0.09212258, -0.280099, 2.881569, 1], [13, -0.1275667, -0.2527244, 2.556825, 1], [14, -0.1229769, -0.6069741, 2.64494, 1], [15, -0.1315325, -0.6587278, 2.507437, 1], [16, 0.08597001, -0.2796259, 2.884014, 1], [17, 0.1911161, -0.2730913, 2.575569, 1], [18, 0.1302805, -0.6191251, 2.673475, 1], [19, 0.1183716, -0.6708096, 2.535992, 1], [20, 0.00476736, 0.2197965, 2.96461, 1], [21, -0.1065018, -0.182266, 2.611557, 1], [22, -0.1602115, -0.1422326, 2.651222, 1], [23, 0.1465648, 0.2803973, 2.824608, 1], [24, 0.1059763, 0.1903826, 2.885239, 1]]
[[0, -0.00310002, -0.2832194, 2.919695, 1], [1, 0.001313576, 0.00692755, 2.949787, 1], [2, 0.005464851, 0.2896613, 2.966795, 1], [3, 0.003127516, 0.4204127, 2.956181, 1], [4, -0.1666929, 0.1870432, 2.949568, 1], [5, -0.2297383, -0.02326265, 2.927928, 1], [6, -0.159167, -0.1237316, 2.734841, 1], [7, -0.1193175, -0.1589231, 2.647952, 1], [8, 0.1507312, 0.181546, 2.918533, 1], [9, 0.2084693, -0.03027361, 2.893916, 1], [10, 0.1430128, 0.2542218, 2.838582, 1], [11, 0.1248271, 0.3019749, 2.838701, 1], [12, -0.09217239, -0.2801272, 2.881548, 1], [13, -0.1276032, -0.2526743, 2.55681, 1], [14, -0.1228881, -0.6073359, 2.643506, 1], [15, -0.1317191, -0.6590869, 2.506039, 1], [16, 0.08597571, -0.2796654, 2.884058, 1], [17, 0.1911841, -0.2719033, 2.575654, 1], [18, 0.1304503, -0.6179966, 2.673455, 1], [19, 0.1182638, -0.6697012, 2.536002, 1], [20, 0.004420211, 0.2198996, 2.964919, 1], [21, -0.1048454, -0.2026109, 2.58506, 1], [22, -0.1612417, -0.1679151, 2.618333, 1], [23, 0.05251102, 0.3559296, 2.865795, 1], [24, 0.1011391, 0.2892364, 2.861857, 1]]
[[0, -0.003255158, -0.283472, 2.919702, 1], [1, 0.0012, 0.006803488, 2.949827, 1], [2, 0.005392001, 0.2896451, 2.966849, 1], [3, 0.003238313, 0.4202754, 2.956359, 1], [4, -0.1663414, 0.1879957, 2.94667, 1], [5, -0.2295245, -0.02230843, 2.928101, 1], [6, -0.1596611, -0.1238762, 2.735652, 1], [7, -0.1194189, -0.1597861, 2.64639, 1], [8, 0.1508438, 0.1801921, 2.918169, 1], [9, 0.2088804, -0.03150796, 2.892716, 1], [10, 0.1604337, 0.2130086, 2.781671, 1], [11, 0.1501335, 0.2655258, 2.798652, 1], [12, -0.09234475, -0.2802009, 2.881567, 1], [13, -0.127622, -0.2528146, 2.556804, 1], [14, -0.1231652, -0.6077487, 2.642559, 1], [15, -0.1309321, -0.6595011, 2.504997, 1], [16, 0.08586475, -0.2801396, 2.884036, 1], [17, 0.191054, -0.2721453, 2.575629, 1], [18, 0.1305004, -0.6184997, 2.67272, 1], [19, 0.1193729, -0.6702051, 2.535173, 1], [20, 0.004342935, 0.219863, 2.964969, 1], [21, -0.1054789, -0.2025778, 2.584696, 1], [22, -0.1623907, -0.1661901, 2.624715, 1], [23, 0.1382331, 0.3064944, 2.79637, 1], [24, 0.1157244, 0.2666848, 2.821375, 1]]
[[0, -0.003273392, -0.2835607, 2.919662, 1], [1, 0.001211958, 0.006740656, 2.949871, 1], [2, 0.005471929, 0.2896029, 2.967066, 1], [3, 0.003144339, 0.420039, 2.95665, 1], [4, -0.1660217, 0.187734, 2.947944, 1], [5, -0.2296967, -0.02240955, 2.928172, 1], [6, -0.1602557, -0.1238372, 2.736017, 1], [7, -0.1217743, -0.1583927, 2.649714, 1], [8, 0.1439653, 0.1812948, 2.922099, 1], [9, 0.2100377, -0.02755753, 2.888664, 1], [10, 0.1633324, 0.2106459, 2.773323, 1], [11, 0.1598018, 0.2571946, 2.762742, 1], [12, -0.09243461, -0.2803358, 2.881504, 1], [13, -0.1278076, -0.2525375, 2.556787, 1], [14, -0.1218995, -0.6071622, 2.643562, 1], [15, -0.1290378, -0.6589363, 2.505949, 1], [16, 0.08588881, -0.2801746, 2.88401, 1], [17, 0.1911165, -0.2725599, 2.575611, 1], [18, 0.1304604, -0.6188376, 2.672876, 1], [19, 0.1199794, -0.6705508, 2.535281, 1], [20, 0.004400442, 0.2198107, 2.965127, 1], [21, -0.1073435, -0.1986134, 2.583061, 1], [22, -0.159453, -0.1649229, 2.620747, 1], [23, 0.1491865, 0.3046094, 2.731964, 1], [24, 0.1235586, 0.2617532, 2.776667, 1]]
[[0, -0.003327327, -0.2838062, 2.919586, 1], [1, 0.001191507, 0.006683227, 2.949835, 1], [2, 0.005465845, 0.2896277, 2.967041, 1], [3, 0.003025167, 0.4204908, 2.956658, 1], [4, -0.1660604, 0.1874868, 2.948154, 1], [5, -0.2297364, -0.02265363, 2.928272, 1], [6, -0.1601706, -0.1239121, 2.735796, 1], [7, -0.1206949, -0.1596054, 2.648195, 1], [8, 0.1422717, 0.1792981, 2.923829, 1], [9, 0.2113036, -0.02823642, 2.886537, 1], [10, 0.1810945, 0.1804909, 2.752759, 1], [11, 0.1674701, 0.2306683, 2.744596, 1], [12, -0.09256653, -0.2805404, 2.881452, 1], [13, -0.1278881, -0.2521426, 2.55678, 1], [14, -0.1221812, -0.6069343, 2.642995, 1], [15, -0.128676, -0.658714, 2.505332, 1], [16, 0.08592301, -0.2804113, 2.883903, 1], [17, 0.1911251, -0.2724452, 2.575501, 1], [18, 0.1306562, -0.6190197, 2.671953, 1], [19, 0.1208115, -0.6707323, 2.53431, 1], [20, 0.004394627, 0.2198169, 2.965108, 1], [21, -0.1015676, -0.2008056, 2.582516, 1], [22, -0.1688869, -0.1791621, 2.626333, 1], [23, 0.1484585, 0.284584, 2.717973, 1], [24, 0.1303221, 0.244289, 2.777667, 1]]
[[0, -0.003257697, -0.2837024, 2.919604, 1], [1, 0.001198069, 0.006722292, 2.949827, 1], [2, 0.005437117, 0.289679, 2.967006, 1], [3, 0.003102526, 0.4205478, 2.956618, 1], [4, -0.1661215, 0.1875224, 2.94854, 1], [5, -0.2298669, -0.02259217, 2.928254, 1], [6, -0.1584099, -0.1262928, 2.739424, 1], [7, -0.1168312, -0.144872, 2.681334, 1], [8, 0.1376406, 0.1860825, 2.930168, 1], [9, 0.1895898, -0.02140632, 2.862629, 1], [10, 0.1846202, 0.1976754, 2.689863, 1], [11, 0.1793699, 0.2281177, 2.682245, 1], [12, -0.09253848, -0.2805359, 2.881474, 1], [13, -0.1278194, -0.2521953, 2.556792, 1], [14, -0.1225525, -0.6072382, 2.642148, 1], [15, -0.1274486, -0.6590183, 2.504377, 1], [16, 0.08609398, -0.2799839, 2.883886, 1], [17, 0.1910162, -0.2726499, 2.575367, 1], [18, 0.1305538, -0.6191943, 2.671913, 1], [19, 0.1223039, -0.6709113, 2.53416, 1], [20, 0.004377859, 0.2198619, 2.965084, 1], [21, -0.107655, -0.1793782, 2.609095, 1], [22, -0.1580894, -0.1519714, 2.635684, 1], [23, 0.166556, 0.2452553, 2.652483, 1], [24, 0.1468067, 0.2312355, 2.6738, 1]]
[[0, -0.002997557, -0.2835322, 2.919532, 1], [1, 0.001235154, 0.006720203, 2.949801, 1], [2, 0.005410009, 0.2896147, 2.966972, 1], [3, 0.003367311, 0.4205973, 2.956385, 1], [4, -0.1663037, 0.1874197, 2.948902, 1], [5, -0.2290343, -0.02299265, 2.927655, 1], [6, -0.1504103, -0.1240076, 2.740265, 1], [7, -0.1117944, -0.1486533, 2.679755, 1], [8, 0.1335976, 0.1965178, 2.937355, 1], [9, 0.1854447, -0.009130232, 2.862568, 1], [10, 0.1849523, 0.15896, 2.682986, 1], [11, 0.184688, 0.1836034, 2.674515, 1], [12, -0.09230207, -0.2806019, 2.881294, 1], [13, -0.1277074, -0.2516754, 2.556679, 1], [14, -0.1225525, -0.6068795, 2.641485, 1], [15, -0.1257459, -0.6586689, 2.503622, 1], [16, 0.08653493, -0.2792985, 2.883939, 1], [17, 0.1909429, -0.2728116, 2.575214, 1], [18, 0.1300694, -0.6195901, 2.670813, 1], [19, 0.1235274, -0.6713056, 2.532971, 1], [20, 0.004371769, 0.2198233, 2.965057, 1], [21, -0.09705606, -0.1879371, 2.605808, 1], [22, -0.1584896, -0.1440987, 2.65155, 1], [23, 0.1875077, 0.2191855, 2.642737, 1], [24, 0.1491989, 0.1992298, 2.664333, 1]]
[[0, -0.002501018, -0.2829387, 2.919603, 1], [1, 0.001134202, 0.00694334, 2.94979, 1], [2, 0.004420903, 0.2899239, 2.966848, 1], [3, 0.003463818, 0.4206329, 2.956357, 1], [4, -0.1664031, 0.1872762, 2.949007, 1], [5, -0.2291591, -0.023126, 2.927684, 1], [6, -0.1480118, -0.1234713, 2.741037, 1], [7, -0.1194158, -0.1404868, 2.680734, 1], [8, 0.1335231, 0.2003015, 2.940376, 1], [9, 0.1846799, -0.01002411, 2.858176, 1], [10, 0.1832056, 0.1501923, 2.678197, 1], [11, 0.1890012, 0.163888, 2.661448, 1], [12, -0.09200977, -0.2805269, 2.881223, 1], [13, -0.1279621, -0.2517167, 2.556665, 1], [14, -0.1244494, -0.6072482, 2.640364, 1], [15, -0.1268039, -0.6590248, 2.502466, 1], [16, 0.08731711, -0.2776544, 2.884319, 1], [17, 0.1907126, -0.2734843, 2.575195, 1], [18, 0.1299366, -0.6201596, 2.671153, 1], [19, 0.1242096, -0.6718637, 2.533275, 1], [20, 0.003709471, 0.2201101, 2.964977, 1], [21, -0.1018822, -0.168414, 2.617172, 1], [22, -0.1410983, -0.1451839, 2.630846, 1], [23, 0.2073664, 0.1994897, 2.620486, 1], [24, 0.169104, 0.1936902, 2.655818, 1]]
[[0, -0.002165591, -0.2824284, 2.919593, 1], [1, 0.001189303, 0.007074443, 2.949767, 1], [2, 0.0044056, 0.2899316, 2.966832, 1], [3, 0.003475952, 0.4207344, 2.956493, 1], [4, -0.1668431, 0.1869751, 2.949409, 1], [5, -0.227736, -0.0239708, 2.927403, 1], [6, -0.1619439, -0.1241269, 2.734475, 1], [7, -0.1218923, -0.1576842, 2.64962, 1], [8, 0.1346166, 0.2023528, 2.942251, 1], [9, 0.1849815, -0.01335178, 2.853671, 1], [10, 0.1827298, 0.1432068, 2.670056, 1], [11, 0.1945233, 0.1464305, 2.643882, 1], [12, -0.09172517, -0.2803962, 2.881169, 1], [13, -0.1276435, -0.2510666, 2.556653, 1], [14, -0.1246999, -0.6067445, 2.639855, 1], [15, -0.1266496, -0.6585287, 2.501943, 1], [16, 0.08764348, -0.2766226, 2.884356, 1], [17, 0.1905823, -0.2738246, 2.575059, 1], [18, 0.1301555, -0.6204014, 2.6715, 1], [19, 0.124827, -0.6721062, 2.533608, 1], [20, 0.003700905, 0.2201297, 2.964962, 1], [21, -0.1061584, -0.1981555, 2.585425, 1], [22, -0.1634938, -0.1728058, 2.623857, 1], [23, 0.1969609, 0.1748183, 2.624499, 1], [24, 0.1598502, 0.1519784, 2.620333, 1]]
[[0, -0.001975743, -0.2822534, 2.919621, 1], [1, 0.001170116, 0.007079025, 2.949763, 1], [2, 0.003962001, 0.2897204, 2.966762, 1], [3, 0.003481092, 0.4207359, 2.956496, 1], [4, -0.1672769, 0.1866746, 2.949756, 1], [5, -0.2278385, -0.02435753, 2.927341, 1], [6, -0.1620329, -0.1242532, 2.734277, 1], [7, -0.1230863, -0.1578894, 2.649379, 1], [8, 0.1364306, 0.2032976, 2.943524, 1], [9, 0.1835489, -0.02372831, 2.851337, 1], [10, 0.1992994, 0.0856463, 2.65284, 1], [11, 0.1895368, 0.1001099, 2.647022, 1], [12, -0.09146576, -0.2803804, 2.881109, 1], [13, -0.1275072, -0.2504688, 2.55666, 1], [14, -0.1217715, -0.6057797, 2.641087, 1], [15, -0.1234762, -0.657578, 2.50316, 1], [16, 0.08777554, -0.2762746, 2.884476, 1], [17, 0.1905496, -0.2738495, 2.575118, 1], [18, 0.130797, -0.6205945, 2.671391, 1], [19, 0.1257447, -0.6722955, 2.53349, 1], [20, 0.003405433, 0.2200059, 2.964915, 1], [21, -0.107068, -0.1973835, 2.583627, 1], [22, -0.1601898, -0.1714723, 2.619625, 1], [23, 0.2049435, 0.1454867, 2.598504, 1], [24, 0.1568306, 0.1080057, 2.623667, 1]]
[[0, -0.001758479, -0.2815661, 2.91968, 1], [1, 0.00115425, 0.007501383, 2.949841, 1], [2, 0.003814539, 0.2899803, 2.966864, 1], [3, 0.003475241, 0.4207425, 2.956527, 1], [4, -0.1676147, 0.1866606, 2.950007, 1], [5, -0.2290448, -0.02411154, 2.927491, 1], [6, -0.1623319, -0.124086, 2.734791, 1], [7, -0.1212056, -0.157968, 2.649122, 1], [8, 0.138015, 0.2035149, 2.944388, 1], [9, 0.1827037, -0.02745246, 2.847987, 1], [10, 0.1862095, 0.07821187, 2.637942, 1], [11, 0.1934994, 0.07956605, 2.636909, 1], [12, -0.09128018, -0.2800123, 2.881179, 1], [13, -0.1275182, -0.2503795, 2.556729, 1], [14, -0.1240047, -0.6059706, 2.640244, 1], [15, -0.1254453, -0.6577678, 2.502314, 1], [16, 0.08795857, -0.2753754, 2.884472, 1], [17, 0.1905286, -0.2741963, 2.575042, 1], [18, 0.1348611, -0.6212599, 2.672366, 1], [19, 0.1299899, -0.6729594, 2.534464, 1], [20, 0.003278334, 0.2202943, 2.965009, 1], [21, -0.1070575, -0.2000443, 2.587848, 1], [22, -0.1578225, -0.1721839, 2.614429, 1], [23, 0.2195605, 0.1163179, 2.595255, 1], [24, 0.1592403, 0.08970883, 2.6105, 1]]
[[0, -0.001701542, -0.2814897, 2.919669, 1], [1, 0.00118739, 0.007506343, 2.949788, 1], [2, 0.003862233, 0.2898705, 2.966687, 1], [3, 0.003469144, 0.4207298, 2.956512, 1], [4, -0.1679207, 0.1865611, 2.950226, 1], [5, -0.2290546, -0.02429282, 2.927496, 1], [6, -0.162374, -0.1237813, 2.734522, 1], [7, -0.1226913, -0.1562409, 2.649854, 1], [8, 0.1396067, 0.2031965, 2.944885, 1], [9, 0.1867795, -0.05065221, 2.828729, 1], [10, 0.1956302, 0.06235852, 2.631052, 1], [11, 0.1993316, 0.06632403, 2.615836, 1], [12, -0.09119388, -0.2799827, 2.881133, 1], [13, -0.1276817, -0.2503545, 2.556714, 1], [14, -0.1256622, -0.6060265, 2.639969, 1], [15, -0.1269384, -0.6578185, 2.502033, 1], [16, 0.08798293, -0.2752739, 2.884487, 1], [17, 0.1905894, -0.2744784, 2.575074, 1], [18, 0.1349466, -0.6215035, 2.672523, 1], [19, 0.1302167, -0.6731964, 2.534615, 1], [20, 0.00331545, 0.2202239, 2.964874, 1], [21, -0.1066934, -0.1969735, 2.587516, 1], [22, -0.1518577, -0.1666553, 2.608, 1], [23, 0.2127245, 0.09117586, 2.583513, 1], [24, 0.1690702, 0.06504452, 2.589866, 1]]
[[0, -0.00157585, -0.2812605, 2.919595, 1], [1, 0.001194369, 0.00764018, 2.949793, 1], [2, 0.003794405, 0.2899709, 2.96676, 1], [3, 0.003221053, 0.4208439, 2.956603, 1], [4, -0.1689921, 0.1849926, 2.95029, 1], [5, -0.2296448, -0.02599212, 2.927686, 1], [6, -0.1623396, -0.1236101, 2.733942, 1], [7, -0.1233759, -0.1565676, 2.649661, 1], [8, 0.1518165, 0.1995759, 2.949851, 1], [9, 0.1917274, -0.07368774, 2.82382, 1], [10, 0.1996114, 0.006683615, 2.610083, 1], [11, 0.2072588, 0.01849821, 2.600061, 1], [12, -0.09101355, -0.2797709, 2.881051, 1], [13, -0.1281549, -0.2515554, 2.55659, 1], [14, -0.1258124, -0.6074321, 2.639076, 1], [15, -0.1250554, -0.6592041, 2.501108, 1], [16, 0.08803779, -0.2750966, 2.884414, 1], [17, 0.1903908, -0.2745027, 2.574908, 1], [18, 0.1346693, -0.6215052, 2.672388, 1], [19, 0.1319737, -0.6731981, 2.534442, 1], [20, 0.00326371, 0.2203252, 2.964925, 1], [21, -0.1066435, -0.1968797, 2.586316, 1], [22, -0.1558602, -0.1662919, 2.618607, 1], [23, 0.2314429, 0.04169358, 2.57001, 1], [24, 0.1788493, 0.01561963, 2.577546, 1]]
[[0, -0.00150608, -0.2809251, 2.919569, 1], [1, 0.001245924, 0.007791447, 2.949816, 1], [2, 0.003837022, 0.2900125, 2.966811, 1], [3, 0.003024655, 0.4205595, 2.956893, 1], [4, -0.1692783, 0.1849444, 2.950473, 1], [5, -0.2297132, -0.02610205, 2.927822, 1], [6, -0.1468521, -0.1237388, 2.740458, 1], [7, -0.1165132, -0.1435961, 2.675612, 1], [8, 0.1550077, 0.1990043, 2.951621, 1], [9, 0.220884, -0.009367998, 2.911804, 1], [10, 0.179705, -0.04354059, 2.678208, 1], [11, 0.2007462, -0.01549904, 2.615353, 1], [12, -0.09087045, -0.2794106, 2.881033, 1], [13, -0.1283792, -0.2515402, 2.556591, 1], [14, -0.1262138, -0.6075408, 2.63863, 1], [15, -0.124841, -0.6593108, 2.500661, 1], [16, 0.08803165, -0.2748579, 2.884372, 1], [17, 0.1902494, -0.2748322, 2.574821, 1], [18, 0.1336853, -0.621471, 2.672999, 1], [19, 0.1316133, -0.6731666, 2.535052, 1], [20, 0.003300644, 0.2203821, 2.964967, 1], [21, -0.09665429, -0.1779613, 2.615126, 1], [22, -0.1470712, -0.1329736, 2.653731, 1], [23, 0.1946997, 0.002492923, 2.574328, 1], [24, 0.1651403, -0.02876789, 2.609334, 1]]
